customer_id,customer_age,gender,country,acquisition_channel,product_tier,tenure_months,monthly_spend,login_freq_monthly,feature_adoption,support_tickets_6m,nps_score,payment_failures_6m,referrals_made,days_since_login,customer_feedback,clv_12m
CUST0001784,57,Male,CA,Paid Ads,Basic,5,34.69,21,0.289,4,5.0,0,3,15,had 5 support tickets in the last few months and issues are still open.,481.99
CUST0002238,34,Male,US,Organic Search,Basic,3,21.7,16,0.471,6,6.0,2,0,5,Three billing errors in six months... Their accounting team is a mess...,158.49
CUST0003632,28,Male,BR,Organic Search,Enterprise,1,,8,0.452,0,,0,2,6,,3087.29
CUST0006710,34,Male,US,Email Campaign,Pro,14,27.54,13,0.391,1,7.0,0,0,4,Some features are behind a paywall that feels excessive.,312.04
CUST0002181,54,Female,US,Email Campaign,Free,5,0.0,16,0.77,1,3.0,0,0,20,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0001400,37,Male,DE,Organic Search,Free,27,0.0,10,0.145,0,8.0,0,2,3,Been using this for 27 months and it keeps getting better. Highly recommend.,0.0
CUST0006195,31,Male,FR,Organic Search,Basic,28,40.74,9,0.706,0,,0,0,1,,480.17
CUST0004848,36,Female,UK,Paid Ads,Pro,4,73.83,8,0.379,0,8.0,0,0,32,Renewal was automatic and seamless. Happy to stay on the Pro plan.,730.84
CUST0005215,32,Male,CA,Paid Ads,Basic,12,12.3,13,0.616,1,6.0,0,2,13,Decent product for the price. A few bugs here and there.,180.9
CUST0000483,37,Male,US,Paid Ads,Free,30,0.0,14,0.469,6,10.0,1,2,5,Thinking about cancelling. Too many bugs and support is slow.,0.0
CUST0005796,28,Female,US,Organic Search,Pro,6,77.53,7,0.308,1,3.0,3,1,2,Poor customer service. Was on hold for 45 minutes and no resolution.,587.35
CUST0003096,32,Female,BR,Paid Ads,BASIC,22,198.09,13,0.464,0,1.0,0,0,11,Thinking about cancelling. Too many bugs and support is slow.,2123.61
CUST0003740,26,Female,BR,Referral,Free,12,0.0,13,0.223,2,3.0,0,1,15,Exported my data and moving to a competitor. Disappointing experience.,3.86
CUST0000833,46,Male,DE,Email Campaign,Pro,3,195.38,16,0.489,1,9.0,2,0,8,super easy to use and the customer support team is always helpful.,1714.91
CUST0002232,45,Male,CA,Paid Ads,Basic,40,27.68,8,0.585,4,3.0,0,0,9,Poor customer service. Was on hold for 45 minutes and no resolution.,243.72
CUST0001995,42,Non-Binary,CA,Social Media,Free,18,0.0,14,0.49,0,9.0,0,2,6,Super easy to use and the customer support team is always helpful.,0.17
CUST0005195,46,Female,CA,Referral,Pro,3,268.86,12,0.247,2,,3,4,13,,3544.78
CUST0000530,40,Female,CA,Email campaign,Basic,3,41.35,9,0.253,0,5.0,0,1,13,Used it for 3 months now. Hasn't wowed me but gets the job done.,477.02
CUST0004641,38,Male,CA,Organic Search,Basic,21,10.68,6,0.093,2,4.0,0,0,11,Way too expensive for what you get. Downgrading to the free tier.,109.01
CUST0001530,39,Male,UK,Paid Ads,Free,14,0.0,17,0.553,0,9.0,0,3,1,the pro plan is worth every penny. roi was clear within weeks.,0.0
CUST0001779,44,Female,US,Paid Ads,Basic,22,15.53,13,0.32,0,2.0,2,1,12,exported my data and moving to a competitor. disappointing experience.,146.38
CUST0003352,23,Male,UK,social media,Enterprise,2,644.76,8,0.491,1,9.0,0,0,6,The dashboard is intuitive and the reports save me hours every month.,9951.54
CUST0004077,30,Male,SG,Organic Search,Pro,29,127.15,11,0.126,0,8.0,3,1,6,Renewal was automatic and seamless. Happy to stay on the Pro plan.,1097.36
CUST0006721,34,Female,AU,Referral,Free,3,0.0,13,0.667,0,7.0,0,1,1,average experience. the mobile app needs work.,0.0
CUST0005564,40,Male,IN,Social Media,Basic,6,37.52,9,0.38,1,4.0,1,0,2,Way too expensive for what you get. Downgrading to the free tier.,356.39
CUST0005851,41,Male,US,Paid Ads,Free,21,0.0,7,0.205,2,4.0,2,0,16,Way too expensive for what you get. Downgrading to the free tier.,0.0
CUST0001884,40,Male,CA,Email Campaign,Free,44,0.0,7,,2,,0,1,0,,0.0
CUST0003248,23,Female,US,Paid Ads,Free,4,0.0,9,0.462,1,8.0,2,4,13,Love this product. It has completely changed how I manage my finances.,12.7
CUST0002033,49,Female,US,Organic Search,Basic,30,20.87,14,0.4,3,2.0,0,3,10,Not worth the price. The competitor offers more for less.,314.03
CUST0001980,18,Male,AU,Email Campaign,Pro,20,60.64,13,0.131,2,0.0,1,0,16,Thinking about cancelling. Too many bugs and support is slow.,558.0
CUST0003563,31,Female,US,Email Campaign,Free,9,0.0,10,0.564,4,4.0,0,0,1,cancelled my subscription last week. not what i expected.,3.89
CUST0006134,27,Male,FR,Referral,Basic,48,17.0,19,0.385,6,8.0,0,0,5,Way too expensive for what you get. Downgrading to the free tier.,196.29
CUST0000552,36,Female,UK,Referral,Free,19,0.0,9,0.388,3,1.0,0,0,7,Exported my data and moving to a competitor. Disappointing experience.,1.26
CUST0001570,46,Female,IN,Organic Search,Basic,7,41.06,16,0.198,0,7.0,0,1,0,"It's fine. Does what it says, nothing special.",491.91
CUST0001535,27,Male,US,Paid Ads,Pro,13,85.99,6,0.179,3,4.0,0,0,0,Thinking about cancelling. Too many bugs and support is slow.,828.11
CUST0006165,40,Female,AU,Social Media,Pro,52,148.45,14,0.544,1,10.0,0,1,8,The dashboard is intuitive and the reports save me hours every month.,1940.09
CUST0005726,38,Non-Binary,SG,Direct,Pro,20,68.7,11,0.248,0,9.0,0,2,13,"Honestly the best fintech app I've tried. Clean interface, reliable data.",957.42
CUST0000539,19,Female,MX,Referral,Enterprise,11,266.71,11,0.358,1,6.0,1,1,4,Not bad. I'd like to see more integrations added.,5181.24
CUST0004577,40,Female,US,Organic Search,Basic,3,47.72,10,0.484,0,7.0,2,1,10,Not bad... I'd like to see more integrations added...,456.14
CUST0005853,49,Female,FR,Paid Ads,Basic,49,15.59,14,,0,8.0,1,0,5,Five stars. Does exactly what it promises and the team listens to feedback.,146.0
CUST0005022,49,Male,SG,Social Media,Pro,40,92.93,15,0.277,0,8.0,0,1,9,"honestly the best fintech app i've tried. clean interface, reliable data.",1198.4
CUST0006121,18,Female,US,Referral,Pro,4,77.35,9,0.026,0,8.0,1,1,3,The Pro plan is worth every penny. ROI was clear within weeks.,854.48
CUST0002239,29,Female,UK,Social Media,Free,7,0.0,9,0.366,5,7.0,1,2,14,Exported my data and moving to a competitor. Disappointing experience.,7.83
CUST0006886,19,Male,IN,Email Campaign,Pro,8,68.54,16,0.614,1,9.0,0,1,16,Love this product. It has completely changed how I manage my finances.,906.73
CUST0002988,31,Male,DE,Email Campaign,Pro,1,,12,0.333,1,8.0,0,0,3,super easy to use and the customer support team is always helpful.,1096.95
CUST0003629,31,Female,IN,Direct,Pro,6,130.06,12,0.656,2,9.0,3,0,7,Not bad. I'd like to see more integrations added.,981.84
CUST0005539,52,Male,CA,Paid Ads,Basic,7,48.79,8,0.662,1,8.0,1,0,0,The Pro plan is worth every penny. ROI was clear within weeks.,500.62
CUST0002672,38,Male,SG,Referral,Basic,4,14.55,10,0.553,0,,2,0,8,,109.47
CUST0001295,26,Female,US,Paid Ads,Basic,5,11.16,14,,0,7.0,0,1,5,Average experience. The mobile app needs work.,135.84
CUST0001253,34,Male,US,Direct,Basic,59,26.31,12,0.17,0,8.0,2,1,0,The dashboard is intuitive and the reports save me hours every month.,282.07
CUST0002734,47,Male,FR,social media,Pro,15,94.44,17,0.246,1,4.0,0,0,2,Three billing errors in six months. Their accounting team is a mess.,969.22
CUST0002172,31,Male,UK,Direct,Basic,52,16.3,11,0.682,1,6.0,0,0,12,the basic features work well. the advanced ones feel unfinished.,189.55
CUST0001621,39,Female,CA,Paid Ads,Pro,3,184.52,10,0.339,1,5.0,0,2,3,Works okay most of the time. Had a couple of outages last month.,2490.79
CUST0002715,34,Female,BR,Email Campaign,Basic,8,29.98,12,0.019,2,3.0,2,0,4,Cancelled my subscription last week. Not what I expected.,235.99
CUST0005421,25,Female,IN,Email Campaign,Free,30,0.0,12,0.651,5,6.0,0,1,2,Three billing errors in six months. Their accounting team is a mess.,9.1
CUST0004810,52,Female,MX,Social Media,Basic,8,12.72,8,0.453,0,9.0,1,0,2,Great product. The new features they added last quarter are excellent.,134.26
CUST0005140,35,Male,US,Paid Ads,Pro,3,73.47,15,0.429,1,10.0,0,0,2,Five stars. Does exactly what it promises and the team listens to feedback.,853.35
CUST0004068,27,Male,SG,Organic Search,Basic,21,28.93,10,0.37,3,9.0,0,0,12,Cancelled my subscription last week. Not what I expected.,320.1
CUST0001653,31,Female,US,Direct,Free,20,0.0,13,0.194,6,10.0,0,1,2,Thinking about cancelling. Too many bugs and support is slow.,0.0
CUST0000930,44,Male,MX,Email Campaign,Basic,19,30.81,12,,1,10.0,0,0,6,"Honestly the best fintech app I've tried. Clean interface, reliable data.",341.55
CUST0004369,49,Female,MX,Organic Search,Basic,30,38.36,13,0.406,0,3.0,0,1,16,Three billing errors in six months... Their accounting team is a mess...,480.27
CUST0001662,46,Female,UK,Organic Search,Pro,17,76.85,8,0.4,2,7.0,0,2,4,Average experience. The mobile app needs work.,1030.05
CUST0000241,35,Male,US,Direct,Free,7,0.0,12,0.091,0,6.0,1,0,20,Not bad. I'd like to see more integrations added.,0.0
CUST0001932,50,Female,US,Social Media,Enterprise,39,722.43,19,0.433,0,9.0,0,0,3,Five stars... Does exactly what it promises and the team listens to feedback...,10844.95
CUST0005797,28,Female,FR,Social Media,Basic,6,54.26,7,0.862,4,3.0,0,1,5,Poor customer service. Was on hold for 45 minutes and no resolution.,631.15
CUST0003361,18,Female,FR,Paid Ads,Enterprise,44,413.1,9,,0,9.0,1,0,11,Love this product. It has completely changed how I manage my finances.,6607.96
CUST0001107,38,Male,DE,Referral,Free,2,0.0,11,0.514,1,4.0,0,0,6,Frustrated with constant login issues. Starting to look at alternatives.,18.14
CUST0000103,51,Female,CA,Organic Search,Enterprise,1,,10,0.603,0,8.0,0,0,10,Super easy to use and the customer support team is always helpful.,12886.68
CUST0004844,36,Female,CA,Direct,Basic,26,23.76,10,0.228,0,,0,0,2,,277.98
CUST0006236,46,Female,IN,Paid Ads,Pro,5,38.76,12,0.593,1,8.0,0,1,1,Super easy to use and the customer support team is always helpful.,522.18
CUST0000052,21,Male,US,Email Campaign,Pro,6,178.26,15,0.399,0,6.0,1,2,28,"It's fine. Does what it says, nothing special.",2120.05
CUST0003708,33,Female,US,Email Campaign,Enterprise,12,295.9,18,0.681,1,9.0,0,0,12,Switched from a competitor and never looked back. Much better value.,5813.07
CUST0003847,45,Male,FR,Paid Ads,Basic,5,29.57,15,0.291,1,8.0,0,0,3,The dashboard is intuitive and the reports save me hours every month.,341.34
CUST0000943,29,Male,US,Paid Ads,Enterprise,30,436.12,15,,3,7.0,0,1,2,Frustrated with constant login issues. Starting to look at alternatives.,7223.41
CUST0002288,38,Female,UK,Paid Ads,Enterprise,6,377.44,14,0.451,1,5.0,3,1,1,The basic features work well. The advanced ones feel unfinished.,5259.42
CUST0003577,30,Male,AU,Direct,Basic,22,27.11,15,0.483,1,10.0,0,0,4,Love this product. It has completely changed how I manage my finances.,303.64
CUST0004623,33,Male,FR,Paid Ads,Pro,11,82.29,17,0.218,0,8.0,2,0,10,Five stars. Does exactly what it promises and the team listens to feedback.,693.12
CUST0003423,35,Male,US,Direct,Free,45,0.0,18,0.403,1,6.0,0,3,4,Decent product for the price. A few bugs here and there.,0.0
CUST0000558,48,Female,SG,Organic Search,Pro,15,78.93,12,0.298,1,5.0,0,0,6,Some features are behind a paywall that feels excessive.,801.42
CUST0006764,32,Male,CA,Direct,Enterprise,2,592.91,13,0.259,1,8.0,0,0,8,Switched from a competitor and never looked back. Much better value.,9191.92
CUST0006611,45,Female,UK,Direct,Free,16,0.0,9,0.656,1,9.0,0,1,28,Great product. The new features they added last quarter are excellent.,10.42
CUST0004889,27,Female,BR,Organic Search,Basic,7,21.77,15,0.477,0,9.0,0,0,1,Switched from a competitor and never looked back. Much better value.,264.68
CUST0005350,42,Female,DE,Organic Search,Pro,84,212.23,15,0.544,5,7.0,0,1,14,Frustrated with constant login issues. Starting to look at alternatives.,2438.26
CUST0002960,28,Female,SG,Direct,Pro,13,110.57,10,0.256,2,,0,0,25,,1184.03
CUST0002501,35,Female,UK,Email Campaign,Free,18,0.0,13,,4,7.0,0,1,3,The app crashes regularly. Completely unreliable for actual financial work.,13.22
CUST0006999,22,Male,CA,Direct,Basic,18,15.96,12,0.499,0,10.0,0,0,0,Super easy to use and the customer support team is always helpful.,205.17
CUST0004256,36,Female,US,Paid Ads,Pro,5,53.02,10,,2,7.0,1,1,2,Support took a while to respond but eventually resolved my issue.,588.5
CUST0001993,22,Male,US,Social Media,Pro,2,70.98,15,0.322,3,,0,1,10,,799.64
CUST0003453,41,Male,BR,Social Media,Pro,10,48.68,13,0.225,2,3.0,0,2,15,the app crashes regularly. completely unreliable for actual financial work.,634.89
CUST0006952,25,Male,US,Paid Ads,Basic,38,23.53,14,0.208,0,8.0,3,1,3,super easy to use and the customer support team is always helpful.,198.41
CUST0001094,29,Female,MX,Referral,Basic,27,36.29,8,,2,9.0,1,0,4,Some features are behind a paywall that feels excessive.,316.59
CUST0001718,24,Female,UK,Social Media,Free,3,0.0,10,0.336,6,5.0,0,0,1,Cancelled my subscription last week. Not what I expected.,9.65
CUST0001019,43,Female,CA,Referral,Pro,14,23.1,10,0.59,2,2.0,0,0,10,Frustrated with constant login issues. Starting to look at alternatives.,246.63
CUST0001539,56,Female,AU,Email Campaign,Free,30,0.0,11,0.45,4,9.0,1,0,2,Three billing errors in six months. Their accounting team is a mess.,31.4
CUST0005950,45,Female,US,Email Campaign,Free,10,0.0,16,0.182,3,,0,2,1,,14.57
CUST0006981,18,Male,US,Organic Search,Basic,5,18.22,16,0.671,1,6.0,2,0,16,Works okay most of the time. Had a couple of outages last month.,142.4
CUST0000762,43,Male,AU,Referral,Pro,34,77.48,12,0.255,1,6.0,0,0,7,Works okay most of the time. Had a couple of outages last month.,806.29
CUST0000123,18,Female,US,Organic Search,Free,1,,8,0.418,2,8.0,0,2,1,Average experience. The mobile app needs work.,8.4
CUST0003033,32,Female,AU,Email Campaign,Enterprise,9,233.02,8,0.385,0,7.0,0,0,4,Used it for 9 months now. Hasn't wowed me but gets the job done.,4861.97
CUST0005625,18,Female,US,Paid Ads,Pro,12,32.83,10,0.776,0,8.0,1,2,7,Renewal was automatic and seamless. Happy to stay on the Pro plan.,461.89
CUST0006601,41,Female,DE,Organic Search,Pro,7,75.47,17,0.428,1,7.0,0,1,17,Average experience. The mobile app needs work.,920.9
CUST0006741,37,Male,BR,Paid Ads,Free,11,0.0,10,0.248,2,4.0,0,0,4,Had 11 support tickets in the last few months and issues are still open.,0.0
CUST0006837,38,Male,IN,Direct,Pro,21,89.88,11,0.521,0,10.0,0,0,3,Super easy to use and the customer support team is always helpful.,1090.43
CUST0004815,40,Female,US,Social Media,Free,3,0.0,8,0.316,0,7.0,0,1,1,Support took a while to respond but eventually resolved my issue.,4.78
CUST0006816,48,Male,DE,Organic Search,Basic,35,17.87,19,0.493,2,6.0,1,3,13,Not bad. I'd like to see more integrations added.,241.94
CUST0006386,51,Male,UK,Organic Search,Basic,16,16.45,15,0.19,0,0.0,0,3,13,Way too expensive for what you get. Downgrading to the free tier.,244.05
CUST0002967,40,Male,US,Organic Search,Pro,1,,4,,3,7.0,3,0,3,Thinking about cancelling. Too many bugs and support is slow.,246.38
CUST0001636,41,Female,US,Email Campaign,Pro,2,59.17,19,,2,5.0,0,2,3,Some features are behind a paywall that feels excessive.,843.58
CUST0006627,24,Female,US,Email Campaign,Enterprise,1,,2,0.702,1,,0,0,6,,5778.56
CUST0004095,39,Male,US,Referral,Basic,4,33.51,7,0.121,0,7.0,2,0,2,used it for 4 months now. hasn't wowed me but gets the job done.,264.49
CUST0000345,25,Female,UK,Paid Ads,Enterprise,18,247.41,15,0.205,0,4.0,0,1,11,cancelled my subscription last week. not what i expected.,5381.99
CUST0002368,35,Female,UK,Organic Search,Pro,14,94.47,14,,0,7.0,0,0,13,Works okay most of the time. Had a couple of outages last month.,1028.55
CUST0005888,29,Male,US,Paid Ads,Basic,3,29.63,12,0.372,6,,2,0,4,,189.9
CUST0001557,49,Female,CA,Organic Search,Enterprise,10,422.09,10,0.764,1,8.0,0,0,13,Five stars. Does exactly what it promises and the team listens to feedback.,7467.63
CUST0006492,26,Male,FR,Paid Ads,Free,3,0.0,6,0.49,4,7.0,0,0,22,poor customer service. was on hold for 45 minutes and no resolution.,2.22
CUST0002293,23,Male,AU,Organic Search,Basic,19,6.44,15,0.444,2,7.0,1,0,12,Works okay most of the time... Had a couple of outages last month...,60.06
CUST0002807,30,Male,CA,Referral,Basic,37,23.42,7,0.225,0,,0,0,18,,249.22
CUST0002619,30,Female,CA,Paid Ads,Basic,7,32.89,14,0.243,1,6.0,0,0,6,"It's fine. Does what it says, nothing special.",315.57
CUST0004489,36,Male,US,Organic Search,Enterprise,9,482.71,5,0.41,3,6.0,0,0,34,Cancelled my subscription last week. Not what I expected.,6326.82
CUST0006207,37,Female,DE,Organic Search,Basic,4,43.25,13,0.594,1,7.0,0,0,0,the basic features work well. the advanced ones feel unfinished.,461.65
CUST0001694,30,Male,FR,Email Campaign,Enterprise,4,484.71,6,0.327,0,8.0,0,0,8,Renewal was automatic and seamless. Happy to stay on the Pro plan.,8186.49
CUST0005799,41,Female,US,Paid Ads,Free,5,0.0,16,0.118,0,10.0,0,0,31,Switched from a competitor and never looked back. Much better value.,0.0
CUST0005970,27,Male,AU,Paid Ads,Basic,19,72.5,13,0.052,0,10.0,0,3,5,"Honestly the best fintech app I've tried. Clean interface, reliable data.",1176.69
CUST0001871,37,Female,SG,Paid Ads,Pro,11,64.82,13,0.463,0,10.0,2,2,16,Renewal was automatic and seamless. Happy to stay on the Pro plan.,738.22
CUST0002456,32,Male,FR,Social Media,Pro,10,125.68,15,0.222,0,9.0,0,0,7,Great product. The new features they added last quarter are excellent.,1424.43
CUST0005484,32,Female,MX,Social Media,Free,13,0.0,10,0.265,0,3.0,0,0,3,Three billing errors in six months. Their accounting team is a mess.,12.72
CUST0005867,41,Female,UK,Referral,Free,20,0.0,17,0.894,1,3.0,0,1,2,Thinking about cancelling. Too many bugs and support is slow.,23.45
CUST0001156,27,Female,US,Paid Ads,Basic,3,27.66,14,0.399,2,10.0,0,0,3,Used it for 3 months now. Hasn't wowed me but gets the job done.,294.6
CUST0005443,31,Female,US,Email Campaign,Basic,6,23.84,18,0.29,1,8.0,0,1,7,Five stars. Does exactly what it promises and the team listens to feedback.,342.01
CUST0001250,55,Female,US,Social Media,Basic,5,28.2,14,,1,6.0,0,1,1,Customer service was polite but couldn't fix my problem on the first try.,332.85
CUST0006151,21,Male,UK,Paid Ads,Enterprise,4,218.89,7,0.27,3,9.0,1,1,6,Frustrated with constant login issues. Starting to look at alternatives.,4804.5
CUST0001796,60,Male,US,Social Media,Basic,26,18.34,17,0.951,0,5.0,0,0,5,The basic features work well. The advanced ones feel unfinished.,219.0
CUST0004621,53,Female,BR,Organic Search,Basic,10,54.15,10,0.377,1,9.0,0,0,4,Great product. The new features they added last quarter are excellent.,642.77
CUST0001366,30,Male,UK,Social Media,Free,84,0.0,8,0.309,0,1.0,1,0,0,The app crashes regularly. Completely unreliable for actual financial work.,8.56
CUST0001883,41,Male,US,Social Media,Free,6,0.0,14,0.453,0,2.0,0,0,4,The app crashes regularly. Completely unreliable for actual financial work.,0.0
